"_created_at",_id,_p_user,_updated_at,canal,count
2015-10-26T01:16:00.999Z,47XNI5doJG,_User$kNFxoA3GRs,2017-09-01T18:50:31.519Z,aznLxLaOXx,1
2016-07-27T20:28:02.157Z,47xc8uBjuG,_User$sUP48wJIlZ,2016-07-27T20:28:02.157Z,PAYy5MZTZj,0
2016-08-12T14:28:35.690Z,48fda74bY7,_User$C3CN4Wy1sa,2016-08-12T14:28:35.690Z,A09a9UDqW5,0
2016-11-23T19:43:29.839Z,4Bnvmb2Q3y,_User$sGQI2EzzDS,2017-08-30T14:39:40.391Z,Zv1VGJcckw,1
2015-11-26T23:01:27.379Z,4ByjhF8WOT,_User$cKWMh1wfTD,2017-10-09T19:04:42.144Z,VWWrWaDVaH,3
2015-10-26T01:16:11.577Z,4D9VFPCqtY,_User$ZTwTCgIE86,2016-12-02T19:03:05.191Z,sTyy5hm6m6,6
2016-04-19T15:52:35.846Z,4DUlgm6gGT,_User$KX9R8KmAFl,2017-06-19T20:45:33.572Z,QPMoXzQ3sb,0
2016-08-09T20:39:42.229Z,4FTGpYM6wy,_User$tvUuuhjAWC,2017-09-11T19:17:44.274Z,hVs56Z06tg,0
2016-08-31T15:47:41.511Z,4Ffh1a0HIL,_User$B4AmveSEmj,2016-08-31T15:47:41.511Z,m2kT30w0rH,0
2016-04-18T21:52:00.030Z,4H7n5XGzMH,_User$gdMWypV9JR,2016-04-18T21:52:00.030Z,GjyWtOTMzb,0
2015-10-26T01:15:47.818Z,4JsfdjnpIw,_User$jjCVmu1zIz,2017-09-18T19:33:30.596Z,0e9vs8n6zp,0
2015-11-25T17:03:38.480Z,4LdxAYsRuD,_User$vYSTwKw7CD,2017-04-25T17:25:02.941Z,yIA2rQ4L0o,0
2016-08-10T19:43:32.960Z,4MRzwMEidJ,_User$7naD4eDtb1,2016-08-10T19:43:32.960Z,541Dugma1H,0
2016-04-19T20:41:18.972Z,4NKUqZbZlI,_User$rIJxILE6XL,2016-09-13T13:56:42.950Z,Lrx8r4GL8a,1
2015-10-26T01:15:49.705Z,4Rj15lsWUp,_User$ERHwSeaNA2,2015-10-26T01:15:49.705Z,HpHBN7tAwR,0
2015-10-26T01:15:47.460Z,4W2UiT8VQ9,_User$z19me50jXH,2015-10-26T01:15:47.460Z,y6QsnkyGDz,0
2015-10-26T01:16:15.843Z,4bWT4x82a2,_User$pl4PSuDTvI,2017-09-28T16:22:12.380Z,GGt2mLirUg,0
2016-07-27T20:28:02.171Z,4clyiwDjrf,_User$PhzLgBcyFU,2016-07-27T20:28:02.171Z,PAYy5MZTZj,0
2016-02-11T22:45:29.777Z,4d8oQ0AYX5,_User$cjGoSYgXdh,2017-10-16T17:32:23.143Z,9Swt2WQX7o,0
2016-07-27T20:19:14.628Z,4dKB9ugS9K,_User$UgrR6B8UDl,2017-10-16T17:31:39.912Z,9Swt2WQX7o,6
2015-10-26T01:15:48.293Z,4dWqbyHLDg,_User$hfckgKBpIZ,2016-11-14T18:08:33.846Z,1pCW0lhsGc,3
2016-07-27T20:35:42.191Z,4emZT9qZ0z,_User$SqcZJsXfQk,2017-04-05T16:15:14.309Z,60K4skOYZK,1
2015-10-26T01:16:10.300Z,4hTTYmbntl,_User$U7MIvJum1r,2016-03-15T21:11:26.733Z,5LXJOZKU7w,2
2015-10-26T01:15:53.861Z,4hyjOlLA0R,_User$469qcvZSjr,2015-10-26T18:01:15.196Z,Bb077Ugl1F,1
2016-08-10T23:51:53.384Z,4ijuihUfRl,_User$SpxNriG3Wk,2016-08-10T23:51:53.384Z,aMnyzn8Xcw,0
2016-08-17T20:24:18.765Z,4kkio6TScu,_User$jx3HHjqtlk,2017-10-12T18:53:24.060Z,puxZU5tR9I,11
2016-07-26T18:09:45.510Z,4nfhWDjLed,_User$yPo7dF0eLQ,2016-07-26T18:09:45.510Z,ZGRA1B0ojW,0
2016-07-06T18:23:47.544Z,4nz0XbyLbx,_User$bmC10OH7Vf,2016-07-06T18:23:47.544Z,lirJ2Q3xqT,0
2015-10-26T01:16:08.692Z,4qFkgP9Baj,_User$wRWuiwYQnC,2015-10-26T01:16:08.692Z,WabkoYX2oF,0
2016-08-10T19:52:37.191Z,4rB345CDLx,_User$yMqdjWXZf0,2017-10-09T19:04:42.536Z,VWWrWaDVaH,3
2015-10-26T01:15:49.009Z,4tEmffwYuM,_User$qjlIaURJHO,2017-08-30T14:38:40.092Z,IPOzZOaaiW,0
2016-07-27T20:19:51.914Z,4uJZb9R6bw,_User$L0ma1OeqS6,2017-09-18T18:44:38.503Z,riKYKmDsHV,0
2015-11-25T18:54:58.845Z,4unPPSJxaP,_User$6JAeu6LiHn,2015-11-25T18:54:58.845Z,qUVwfOaqec,0
2015-10-26T01:15:48.183Z,4vsbk4zP3Y,_User$wnlSAkl9rH,2017-04-05T18:13:57.068Z,zW76fIQViZ,5
2015-10-26T01:15:50.820Z,4yrLgHiG7n,_User$Rpt0VZQXOv,2016-03-08T20:11:52.131Z,rgvRBfXjh3,1
2016-04-18T22:12:12.616Z,4zQKcLP1Xp,_User$edaon6M7Um,2016-04-18T22:12:12.616Z,BtgoSXCvcz,0
2016-04-18T20:23:05.156Z,50ewNS0kf0,_User$NwogKIiysi,2017-10-12T16:58:16.127Z,piDqBUPNwr,20
2016-04-18T20:50:34.713Z,515OfSPDZI,_User$EMJ8swqMCM,2016-04-18T20:50:34.713Z,JOBuerTHRi,0
2015-10-26T01:16:07.035Z,51wD8qyxub,_User$gv8xb7h0jj,2017-06-12T15:25:21.936Z,Frf38DSxPm,6
2017-01-02T13:49:01.816Z,52Vay2ZJKO,_User$MhODt2ovzF,2017-01-02T13:49:01.816Z,RjMLRtGdib,0
2016-08-22T19:25:20.637Z,530cKbmkIQ,_User$2tUwlIbx5S,2016-08-23T19:59:53.189Z,8sNFqv3RJf,1
2016-07-27T20:33:26.626Z,53fxGmokwq,_User$0SqeiPMEII,2016-07-27T20:33:26.626Z,LcglnKS00V,0
2016-08-10T20:17:53.832Z,53i9hKy8nY,_User$vodlzzvgcy,2017-09-05T15:32:53.693Z,dOnWt5jF1o,4
2015-10-26T01:16:12.246Z,54Bl2bDOg3,_User$GZ4MvhW3Wf,2017-09-18T18:51:13.148Z,gwYDWEPMZI,11
2015-10-26T01:16:12.408Z,54lZQVRms0,_User$9tuu7Tvclz,2016-03-08T20:50:01.423Z,GBAhUbXw0g,0
2015-10-26T01:16:04.185Z,54pb6dPTP9,_User$8DgzxeGoSi,2017-09-21T01:00:15.923Z,fw6gURfK3A,23
2015-10-26T01:16:15.557Z,59ZPLrNpGA,_User$5RSmDM0X1T,2015-10-26T18:01:15.865Z,IwFHvv4wOq,1
2016-04-18T20:31:51.933Z,5BEnVBZ27y,_User$VOi3i67O0Q,2017-09-18T19:33:56.066Z,Y0iRWe7ZV6,4
2016-07-04T19:33:43.794Z,5CDHhgAuiH,_User$qy5OMREomR,2017-09-26T19:32:33.957Z,Eyo9FtJlgF,6
2015-11-25T16:18:44.602Z,5CmF5JrZpD,_User$Dpc0CGvnea,2017-04-05T18:07:48.381Z,tzAKoXAB8h,10
2015-11-25T18:40:47.368Z,5Dmw58aldd,_User$CRyrx1RmeM,2017-05-18T15:26:46.697Z,FtVcL2HHMg,6
2015-10-26T01:16:14.666Z,5E8G8WViAE,_User$XT0547VmGf,2015-10-26T01:16:14.666Z,83xpCDtUaR,0
2016-01-19T00:48:33.603Z,5EZ69Ga9W4,_User$KX9R8KmAFl,2017-06-07T15:47:14.979Z,QPMoXzQ3sb,6
2016-08-12T14:28:06.194Z,5FGXLZQblL,_User$NsIYkMtI2J,2017-09-21T00:52:22.200Z,EEsh1Yh4qo,1
2015-10-26T01:16:00.384Z,5Fcpo5sFkH,_User$xkq33Woa7i,2015-10-26T01:16:00.384Z,AAw4DfFoFF,0
2015-10-26T01:16:04.105Z,5GxSUmukUa,_User$zRNAkRF8i8,2015-10-26T01:16:04.105Z,ZimcXvvcV0,0
2015-11-25T17:03:38.488Z,5JpRdyEeCC,_User$Vf4UEckKCV,2017-04-05T18:08:59.617Z,yIA2rQ4L0o,14
2016-12-20T14:40:05.334Z,5K1kqbb7DJ,_User$bqTcpFc8S9,2017-10-06T13:40:08.154Z,rLGhynKCFR,1
2015-11-10T19:50:30.240Z,5LbN3UEfHs,_User$WEtLzwSrLz,2017-09-18T19:20:24.497Z,WjuWa0xzsC,0
2016-08-11T14:45:33.061Z,5LqyIsIXVF,_User$eHU9TTResM,2016-08-11T14:45:33.061Z,tLbmy6nesx,0
2016-11-09T21:15:00.872Z,5MRB7YjF08,_User$QiFFZYDI3k,2017-08-30T19:52:12.859Z,5G3TQdNiyN,0
2016-03-12T22:07:30.900Z,5NOPMol60C,_User$nVtHgmPYQh,2017-09-20T23:59:29.330Z,22lw4r1Q0n,0
2015-10-26T01:15:46.459Z,5Nr5Fnn8qr,_User$phYiQfJWl9,2016-10-11T19:18:22.587Z,iOJkzs9WOp,0
2016-05-30T18:27:46.504Z,5OQkef3vEq,_User$K2bYyG9Xvq,2016-05-30T18:27:46.504Z,5MIf5Etfn1,0
2016-05-02T20:12:41.835Z,5PETRZLDnU,_User$Gv74gtfFZi,2017-09-18T19:59:52.949Z,HJG8YEDV8O,0
2016-07-04T14:38:44.718Z,5Rr6BbM1ZI,_User$K2bYyG9Xvq,2016-07-04T14:38:44.718Z,5MIf5Etfn1,0
2016-07-27T20:21:19.686Z,5Se5Hz7zzs,_User$Gv74gtfFZi,2017-09-18T18:46:48.733Z,HJG8YEDV8O,2
2016-04-18T21:55:17.013Z,5SraKzWlpV,_User$MAtAEAmBtq,2017-05-23T18:39:41.096Z,yR7yzlu7r6,0
2016-08-22T19:20:05.550Z,5TaqMwa0ed,_User$qJXgdGoj04,2017-10-12T18:53:24.507Z,puxZU5tR9I,23
2015-11-13T22:35:09.590Z,5WiZeUm9A7,_User$tsJkcte0gH,2015-11-13T22:35:09.590Z,Tf6MjUsBwx,0
2016-04-04T18:51:15.392Z,5Xgzojyr6l,_User$4ydcFPD3TR,2016-04-04T18:51:15.392Z,uhSUR5Lgfg,0
2016-10-07T19:26:45.913Z,5Y3TX5pK0R,_User$upXzUmFryj,2017-07-11T20:48:53.076Z,BSATibaRvR,3
2015-11-25T18:35:40.376Z,5Y7h8tK7VA,_User$JEtnluxdms,2017-09-21T00:56:56.924Z,IkLkRkPHQ3,0
2015-10-26T01:15:55.068Z,5ZqhY1CLMx,_User$hHEM38fLp9,2015-10-26T01:15:55.068Z,PAYy5MZTZj,0
2016-05-23T15:11:37.888Z,5adTMuq2wm,_User$QfIPrrrgwK,2016-05-23T15:11:37.888Z,2qa94oPFCY,0
2015-11-25T16:41:40.514Z,5bFdYnMfJj,_User$G0pXtZk3ZM,2017-03-15T12:07:27.745Z,nh9u1eVeAQ,0
2016-07-29T01:22:15.227Z,5cxGgVQZxc,_User$hBY4r2hEIi,2016-07-29T01:22:15.227Z,ZuGXxZk1sk,0
2015-10-26T01:15:45.505Z,5d2K0GM19Z,_User$Bu24rowkEM,2017-04-05T18:07:48.498Z,tzAKoXAB8h,10
2015-10-26T01:16:07.718Z,5dcyOik5j9,_User$MAtAEAmBtq,2017-05-23T17:34:11.865Z,yR7yzlu7r6,2
2016-03-31T17:48:08.086Z,5fwdH5WfT1,_User$LCiS0wbYIv,2017-09-18T18:45:38.285Z,rVqRZGtaU2,2
2016-08-09T20:45:00.072Z,5gHvTfMOQZ,_User$hZMYt6W8Me,2016-12-02T19:03:05.516Z,sTyy5hm6m6,6
2016-04-18T21:45:28.151Z,5gUTzcUHMh,_User$R5XGwntwtP,2016-04-18T21:45:28.151Z,7hgeIHESX0,0
2015-10-26T01:16:14.381Z,5j1QJW4hx0,_User$JhL6hgzfC6,2015-10-26T01:16:14.381Z,2gILlr2m0C,0
2016-08-10T19:41:45.706Z,5mQ3ndlTdu,_User$qy5OMREomR,2017-08-31T20:34:31.259Z,uVw4lAoy09,0
2016-08-09T20:42:49.516Z,5mduj4ac7t,_User$SVICcpmwLq,2016-08-23T19:59:53.387Z,8sNFqv3RJf,1
2015-10-26T01:16:04.520Z,5sqf36B6GB,_User$mUTRx5lTpD,2016-03-08T19:58:57.644Z,6lhF3OI4vK,2
2016-02-04T21:25:10.205Z,5uSPKNoKBe,_User$kLzw14IaRN,2017-09-18T18:44:09.668Z,riKYKmDsHV,7
2016-11-08T22:09:36.478Z,5vSoScTGHP,_User$B4AmveSEmj,2016-11-08T22:09:36.478Z,m2kT30w0rH,0
2015-11-26T22:37:42.041Z,5vpXd858Aj,_User$OOwvWhYh16,2017-09-11T14:40:44.171Z,1J4c0qPXAw,0
2016-04-18T22:30:39.829Z,5vxCed1Zbu,_User$3qUSkjYII4,2016-04-18T22:30:39.829Z,cJKvKo713x,0
2015-10-26T01:15:59.392Z,5xsoF9ELLE,_User$D2kDRyOOEU,2016-03-08T20:12:35.633Z,QEd1nEYzFl,1
2016-04-18T22:27:04.233Z,5zIy0i4eag,_User$ojzFGEIypo,2017-04-25T17:59:34.930Z,rknl5XUafU,12
2016-04-18T21:55:17.254Z,6088UqRIRc,_User$8Brirkc5LK,2017-05-23T17:34:11.301Z,yR7yzlu7r6,2
2015-12-18T16:20:14.358Z,60HKceVCx7,_User$vJ6026kTY2,2015-12-18T16:20:14.358Z,uqb6kfvjRS,0
2016-02-12T17:49:29.313Z,60LWgU0ZqB,_User$qutwVYEujY,2017-10-13T19:15:51.413Z,bTGrkiHwRR,0
2016-11-03T19:47:25.694Z,60eEM568Gp,_User$NwogKIiysi,2017-10-12T16:58:16.035Z,piDqBUPNwr,14
2016-08-10T19:52:03.966Z,617LxUDYX3,_User$DlcW5atXs6,2017-09-18T18:51:11.479Z,gwYDWEPMZI,11
2016-02-17T15:46:45.303Z,61CO7WQz6b,_User$0JfBuSpp5H,2017-09-18T18:46:24.663Z,XcyGMe0jsg,6
2016-05-03T21:56:45.656Z,63C7EzXq8N,_User$MhODt2ovzF,2017-09-21T00:54:59.806Z,C0ZGFwpEvE,15
2015-10-26T01:15:58.418Z,67IMyHStkD,_User$KmnscYu5dW,2017-09-11T14:18:48.569Z,GOQIf6XPtt,10
2016-04-18T20:38:21.699Z,685YZYquuY,_User$x8S9l9DtAo,2017-04-05T18:18:46.726Z,tVTWViZvcG,22
2016-08-24T17:41:42.445Z,6AzXj5uUJx,_User$SVICcpmwLq,2016-08-24T17:41:42.445Z,8sNFqv3RJf,0
2016-09-08T18:42:47.195Z,6C1wUawSlE,_User$xNLUlVgVjZ,2017-06-07T15:40:18.321Z,4bJyaytuDR,6
2015-11-25T18:29:56.368Z,6CD76OjZin,_User$kkZAQ3rNVG,2017-10-13T18:45:31.023Z,h57uiiMXXz,6
2015-12-08T17:50:35.369Z,6CtLOAv4vz,_User$WEtLzwSrLz,2017-09-18T19:42:32.327Z,JNAKDha5lZ,0
2016-05-09T21:51:14.950Z,6DjmlwAo6J,_User$ugu0ZhRTd2,2016-05-09T21:51:14.950Z,K0qLAORtku,0
2016-04-18T20:21:14.113Z,6EbqC3K8sG,_User$sUP48wJIlZ,2017-04-05T18:17:01.711Z,VFG0tyRJK3,3
2016-04-18T20:29:03.250Z,6IK6i0pmQC,_User$FHoEizFiYi,2016-04-18T20:29:03.250Z,w6oTqRz6MT,0
2015-10-26T01:16:12.619Z,6IxxVSzI8M,_User$GOuNQjl5Mk,2017-06-08T17:08:15.858Z,QPMoXzQ3sb,0
2016-07-29T01:22:09.742Z,6K2sKOU4WD,_User$xkPspPIp12,2016-07-29T01:22:09.742Z,ZuGXxZk1sk,0
2016-04-18T20:10:00.669Z,6L6kLehUiB,_User$4vq2J4x6L1,2016-04-18T20:10:00.669Z,evbJySGzVC,0
2016-08-19T21:42:26.430Z,6LqDwz0aDm,_User$h6sbxVzHRN,2017-04-05T15:56:17.985Z,HfbhCFL687,5
2015-10-26T01:15:44.387Z,6M5lD7vYKX,_User$EsCLPDaRYk,2017-07-11T20:48:52.362Z,BSATibaRvR,6
2016-04-18T20:32:47.503Z,6N48RIrmdx,_User$uJA1EBRmMh,2017-04-05T18:17:47.887Z,j0vRq6EEqM,4
2016-08-22T19:55:58.502Z,6N9RXxsGjZ,_User$ZRKb0T3nvX,2017-08-30T15:04:25.887Z,uVw4lAoy09,3
2016-08-09T20:33:23.787Z,6Nbt2dWvON,_User$WEtLzwSrLz,2017-09-18T18:50:12.002Z,WjuWa0xzsC,13
2015-11-25T19:03:08.112Z,6OWKjMi98T,_User$yKlKSgODfw,2015-11-25T19:03:08.112Z,Bb077Ugl1F,0
2016-04-14T16:53:46.486Z,6OydxQBqwb,_User$j0CCKrcw4O,2017-09-22T00:03:52.054Z,piDcVtIDDq,3
2015-10-26T01:15:54.766Z,6PfSIC7GVb,_User$4qI7v2wD3A,2017-04-05T18:17:01.234Z,VFG0tyRJK3,5
2016-08-23T21:15:55.885Z,6QfBWWEosB,_User$469qcvZSjr,2017-07-11T20:50:58.179Z,3hnVpoS9hR,15
2016-08-10T18:35:48.189Z,6U4TbP5dso,_User$DmbYFALqxE,2016-08-10T18:35:48.189Z,IZSjxrf5Gt,0
2016-08-19T21:42:10.306Z,6XYLYS69zU,_User$h6sbxVzHRN,2017-07-11T20:48:52.361Z,BSATibaRvR,6
2016-04-18T21:55:57.754Z,6YJtSWns07,_User$WSAXnbNrUL,2016-04-18T21:55:57.754Z,RGyHOq0gp5,0
2015-10-26T01:16:12.884Z,6Yw8QOTIri,_User$BEs8fGOMpI,2016-03-15T21:09:24.850Z,ApRZKhdO1m,0
2016-04-19T20:42:45.770Z,6ZMndkZfBC,_User$rIJxILE6XL,2016-09-13T13:56:42.970Z,Lrx8r4GL8a,1
2016-02-09T20:57:48.207Z,6af3b0kFSq,_User$ejGVWvNmcL,2017-06-22T14:30:05.301Z,QmMkNQkziU,15
2015-11-25T18:27:21.471Z,6bd22gK0vz,_User$BEs8fGOMpI,2016-03-15T21:09:04.714Z,ApRZKhdO1m,1
2015-11-25T17:58:06.890Z,6eitpzofmJ,_User$eg17wgXZl7,2017-07-03T01:24:56.613Z,Frf38DSxPm,0
2016-08-10T19:51:58.591Z,6fEtkWI3H9,_User$DlcW5atXs6,2017-09-18T18:51:11.482Z,gwYDWEPMZI,11
2017-01-02T13:53:50.837Z,6fJ2ywj9bw,_User$YgHK4K0Nwp,2017-10-13T14:45:49.905Z,86UjLHUTEw,1
2016-08-22T19:19:34.485Z,6fKrtVqbx1,_User$wNV0W33ix0,2017-09-04T17:56:05.672Z,5G3TQdNiyN,0
2016-08-10T18:32:54.046Z,6g1NyJ5g17,_User$lvLYsTobIp,2016-08-10T18:32:54.046Z,3QIejMtODV,0
2015-10-26T01:16:06.481Z,6g9jtZtC82,_User$gdMWypV9JR,2016-03-15T21:11:52.659Z,GjyWtOTMzb,3
2015-10-26T01:16:08.252Z,6gEKKERsNf,_User$Y5PaxdWHQK,2016-10-21T15:14:12.330Z,3Tz13rzL5i,1
2016-04-04T18:18:03.906Z,6jG4p7xpUz,_User$qxznMZwoua,2016-04-04T18:18:03.906Z,oI0LvRDNvZ,0
2016-09-13T18:31:07.573Z,6k7lRE5KNn,_User$Oq1t89Zg4H,2017-09-05T15:27:19.456Z,oGzhr7bfVR,4
2015-10-26T01:16:02.058Z,6kCtPy4AdZ,_User$aIw1yAVmjo,2016-03-08T19:55:37.292Z,cJKvKo713x,3
2016-09-08T18:08:07.024Z,6lZGWxnDcy,_User$t79vRAVsob,2016-09-08T18:08:07.024Z,RjMLRtGdib,0
2016-04-28T20:03:52.033Z,6m3ISTIi03,_User$B7stUlu5vq,2016-04-28T20:03:52.033Z,t2XkJ5kWV6,0
2016-04-18T22:29:02.156Z,6mCoCyxtSa,_User$JEtnluxdms,2017-09-21T00:56:44.468Z,IkLkRkPHQ3,4
2016-02-17T00:27:39.291Z,6mONTGVRVJ,_User$eVqn4ez3sj,2017-06-09T18:48:20.762Z,R4cmD3rRYj,0
2016-02-08T16:26:26.042Z,6mTQSQShM3,_User$tcsoiFWJKx,2017-10-11T14:24:10.226Z,lhQopclBpK,39
2015-10-26T01:16:12.833Z,6n0tz7Wx8x,_User$ejNzOOZXM5,2017-10-02T20:06:45.536Z,TK51BVBFvj,0
2016-08-16T13:05:56.040Z,6nQyFxZuAz,_User$xUOQDz1QId,2016-08-16T13:05:56.040Z,C7SGLAbEgE,0
2015-11-25T17:25:05.719Z,6nuZYeWsdq,_User$2FxVIeuF8V,2017-10-11T18:45:37.438Z,ewgLUir0ys,9
2015-10-26T01:16:10.333Z,6qYAKcDiSY,_User$qpH8IqASKz,2016-03-15T21:11:26.720Z,5LXJOZKU7w,2
2016-08-10T23:56:11.186Z,6sUbBwMCF7,_User$qbloFoiM3z,2017-05-03T16:23:43.132Z,tcGU0j4HFx,4
2016-08-10T19:25:34.373Z,6scXRbotFg,_User$Q33Hpedria,2017-04-05T18:12:26.020Z,6FjwgJhsB7,9
2015-11-18T18:44:52.777Z,6tGSsMuCE1,_User$ERiIvfvhRr,2015-11-18T18:44:52.777Z,M1BCrSi444,0
2015-11-25T17:24:23.890Z,6u0bIGRdSf,_User$GsNPYH6N5x,2017-08-28T14:41:06.012Z,1j4GfuUWIm,3
2015-11-26T23:02:35.094Z,6uViMd9MYT,_User$1auFr1KihL,2015-11-26T23:02:35.094Z,rt8A0z51Mu,0
2015-10-26T01:16:05.351Z,6upCj2l0nx,_User$G8EWjbvXwm,2016-03-08T20:04:28.896Z,aMnyzn8Xcw,1
2015-10-26T01:15:49.922Z,6v0k3UgOu1,_User$j5g9IHKLzg,2015-10-26T01:15:49.922Z,HpHBN7tAwR,0
2016-08-09T20:44:04.953Z,6vnHPDFIAU,_User$bvTO9uxFx2,2017-09-18T18:50:02.089Z,uazz0NpToK,6
2016-08-17T20:27:44.335Z,6xTgbz7HQr,_User$FqqCMYXt04,2017-09-29T19:06:03.475Z,KtbqtVEm0M,0
2016-02-17T00:27:39.397Z,6y2rZqMfSB,_User$mxPTtHq1G2,2017-05-18T21:03:49.311Z,R4cmD3rRYj,0
2016-04-18T20:32:25.033Z,6yzWM9rpD8,_User$IlDb0pGXJ7,2016-04-18T20:32:25.033Z,QEd1nEYzFl,0
2016-03-31T17:19:41.473Z,6zjwjSVAE2,_User$CyEBySDErr,2017-08-30T14:35:08.053Z,na88WG6TT1,2
2015-10-26T01:15:46.195Z,71e63PyZCe,_User$qplezEuV5E,2017-08-30T14:35:08.551Z,na88WG6TT1,2
2015-10-26T01:16:10.050Z,73pthAilvk,_User$8EseAKMQFJ,2017-04-05T17:31:23.880Z,jRXDEYrP8U,11
2016-04-18T20:05:40.961Z,77xGVOH8I9,_User$GCcsFMKMW4,2016-04-18T20:05:40.961Z,PIvnbXFbnL,0
2016-04-18T22:24:26.157Z,78iIUydo8Y,_User$BuBx2PNe8c,2017-10-10T21:36:21.181Z,S0GFRGx9dI,0
2016-03-17T18:14:07.018Z,79gbKptu3f,_User$A1Pi20bFcj,2017-09-21T01:00:46.267Z,fw6gURfK3A,0
2015-10-26T01:15:54.937Z,7AAyxkMEMx,_User$sUP48wJIlZ,2017-04-05T18:17:01.925Z,VFG0tyRJK3,5
2016-01-28T21:21:04.201Z,7AoiyMlDXZ,_User$v5pzpPhfQ0,2016-03-08T19:55:18.278Z,nyZFAmD0vT,2
2016-03-18T19:21:15.640Z,7CKIiD7Ir1,_User$nGQtzmQY5B,2016-03-18T19:21:15.640Z,WYdcxownzx,0
2015-10-26T01:16:05.488Z,7EdxVbAVBM,_User$5BzxpJkbT3,2015-10-26T01:16:05.488Z,c7jwNSE8s7,0
2015-10-26T01:16:01.816Z,7ITOqCVmaJ,_User$MzxWTc16wU,2017-10-05T20:20:08.423Z,bCIhcoh65I,11
2016-04-04T21:25:39.008Z,7Jj1Haz2eG,_User$ZRDpb9opSe,2016-04-04T21:25:39.008Z,tLbmy6nesx,0
2016-04-18T20:38:00.088Z,7KAIYqRd27,_User$zjZDajSZN8,2017-09-13T12:21:36.262Z,SUz4JL1hbe,0
2016-12-06T18:12:24.243Z,7KTTEtb7nN,_User$kLzw14IaRN,2017-09-18T18:44:09.739Z,riKYKmDsHV,7
2015-11-26T23:01:27.373Z,7KTeXg7rwe,_User$yMqdjWXZf0,2017-10-09T19:04:42.684Z,VWWrWaDVaH,3
2016-08-22T20:11:39.010Z,7Knt3Hs42P,_User$JYGjIxm6aI,2017-04-25T16:28:17.970Z,Imebh1Kg88,4
2016-04-18T21:40:20.536Z,7MhmEzC6hO,_User$mP7wasR7iI,2017-04-07T19:43:51.032Z,XigAlYxDRn,0
2015-10-30T19:51:45.259Z,7OKZasDYWR,_User$IAwnMNnAXw,2015-10-30T19:51:45.259Z,z2UAoaaGgE,0
2016-01-29T22:32:10.027Z,7PxfJl3dAu,_User$WEtLzwSrLz,2017-09-18T18:43:44.807Z,JNAKDha5lZ,3
2016-04-18T22:24:42.457Z,7RDESKoTcP,_User$rHUUlhL7Iy,2016-04-18T22:24:42.457Z,DJW7X1ojud,0
2015-10-26T01:15:57.852Z,7SykIIBS7O,_User$yPo7dF0eLQ,2016-03-08T19:57:54.273Z,WYdcxownzx,2
2016-07-27T20:24:16.578Z,7TvFvK6N7x,_User$xpGwIRCwR1,2017-09-19T20:40:55.385Z,EAoK88E9U0,0
2016-04-18T21:44:22.766Z,7W3aR5hjyz,_User$0HwjM7zd8K,2017-10-11T18:44:41.917Z,cpdaI2JhjD,13
2016-08-10T19:52:00.435Z,7XK1A36Ht6,_User$DlcW5atXs6,2017-09-18T18:51:11.483Z,gwYDWEPMZI,11
2016-12-08T20:06:37.446Z,7YMzYfMLpd,_User$q9br4PYLAz,2017-09-01T18:44:33.105Z,ojyfcrXRJv,2
2016-08-19T21:42:26.443Z,7YiKnYoos8,_User$upXzUmFryj,2017-04-05T15:56:18.802Z,HfbhCFL687,5
2016-04-18T21:51:41.143Z,7ZSVGUVSQD,_User$GBNjYbuQKU,2016-04-18T21:51:41.143Z,LorreyTQvF,0
2016-01-11T16:06:32.804Z,7aOZ4rAD91,_User$xpGwIRCwR1,2017-09-18T18:47:32.069Z,EAoK88E9U0,6
2017-01-03T22:10:42.206Z,7bB40nqsKk,_User$LtTkcSi47g,2017-01-03T22:10:42.206Z,Iaxk7l7MEM,0
2016-08-10T19:56:42.722Z,7cL0tE1bAx,_User$UTIxK4BlJt,2017-10-12T18:51:45.197Z,bTGrkiHwRR,6
2015-10-26T01:15:54.568Z,7cwc5L4qbw,_User$LF1OZeKKAO,2016-03-08T19:54:57.302Z,IX6Fhyxq8k,1
2016-04-18T20:05:40.970Z,7fA23tDbbG,_User$7AX7sRVZpe,2016-04-18T20:05:40.970Z,PIvnbXFbnL,0
2015-10-26T01:15:59.191Z,7fQSy42ks2,_User$N8S0DNxubT,2016-03-08T19:55:08.166Z,OQ8B9dQdUC,1
2015-10-26T01:15:53.797Z,7iAaAdYFxG,_User$yKlKSgODfw,2017-07-11T20:50:58.482Z,3hnVpoS9hR,7
2016-08-22T19:32:02.045Z,7ldIl7QZAN,_User$PfEQRCbaxW,2017-09-21T00:53:58.888Z,FIr4iWfIFD,23
2015-10-26T01:16:07.037Z,7mdXLsBU6J,_User$TJzAKL9AsY,2017-09-18T20:51:13.861Z,YTWW0ppA5E,0
2016-08-17T21:01:23.332Z,7nDRzTxySW,_User$igQeId5wKw,2017-09-20T16:46:10.312Z,saa8d6OuVK,0
2015-11-25T17:58:12.965Z,7nt0V9RbMf,_User$eg17wgXZl7,2017-06-12T15:25:20.405Z,Frf38DSxPm,5
2016-09-19T12:55:35.125Z,7oQHqLcd94,_User$c3XiiyHqY1,2016-09-19T12:55:35.125Z,gFiw2dZ6qU,0
2016-03-13T14:02:05.760Z,7okRhq7qsD,_User$nVtHgmPYQh,2017-09-18T19:34:51.286Z,22lw4r1Q0n,33
